shipment_id,order_id,courier_name,shipped_date,delivered_date,status
7839,11172,Delhivery,2024-12-05,2024-12-07,Delivered
7840,11173,EcomExpress,2025-02-07,,Shipped
7841,11174,FedEx,2025-09-15,2025-09-19,Delivered
7842,11175,FedEx,2024-09-15,2024-09-20,Delivered
7843,11176,Delhivery,2024-08-24,,Shipped
7844,11177,FedEx,2025-05-29,2025-06-02,Delivered
7845,11178,FedEx,2025-01-15,2025-01-19,Delivered
7846,11181,BlueDart,2025-10-18,2025-10-24,Delivered
7847,11182,EcomExpress,2024-11-08,2024-11-14,Delivered
7848,11183,FedEx,2025-02-23,2025-02-25,Delivered
7849,11185,BlueDart,2025-08-28,2025-08-31,Delivered
7850,11186,BlueDart,2024-04-03,2024-04-09,Returned
7851,11188,Delhivery,2024-02-04,2024-02-08,Delivered
7852,11189,EcomExpress,2024-03-22,2024-03-26,Delivered
7853,11191,Delhivery,2025-03-11,2025-03-16,Delivered
7854,11192,EcomExpress,2024-03-09,2024-03-11,Delivered
7855,11194,FedEx,2026-01-06,2026-01-12,Delivered
7856,11195,Delhivery,2026-01-24,2026-01-30,Delivered
7857,11196,FedEx,2024-08-22,2024-08-28,Delivered
7858,11197,BlueDart,2025-01-22,2025-01-25,Delivered
7859,11198,Delhivery,2025-07-07,2025-07-13,Delivered
7860,11200,FedEx,2025-02-09,2025-02-15,Delivered
7861,11201,Delhivery,2024-10-01,2024-10-03,Delivered
7862,11203,FedEx,2025-08-22,2025-08-28,Delivered
7863,11205,BlueDart,2024-07-01,2024-07-03,Delivered
7864,11206,Delhivery,2026-01-13,2026-01-18,Delivered
7865,11207,FedEx,2025-11-10,2025-11-16,Delivered
7866,11208,BlueDart,2025-01-24,2025-01-30,Returned
7867,11210,FedEx,2025-09-12,2025-09-14,Delivered
7868,11213,FedEx,2024-07-25,,Shipped
7869,11214,EcomExpress,2026-02-02,2026-02-05,Returned
7870,11215,EcomExpress,2025-04-08,2025-04-11,Delivered
7871,11216,FedEx,2024-05-06,2024-05-08,Delivered
7872,11220,EcomExpress,2024-09-11,2024-09-13,Delivered
7873,11221,FedEx,2024-11-29,2024-12-01,Delivered
7874,11222,Delhivery,2024-08-15,2024-08-18,Delivered
7875,11224,Delhivery,2025-09-09,2025-09-11,Delivered
7876,11225,Delhivery,2025-11-08,2025-11-13,Delivered
7877,11226,Delhivery,2026-02-10,2026-02-16,Delivered
7878,11227,Delhivery,2024-04-29,,Shipped
7879,11229,EcomExpress,2024-11-08,2024-11-10,Delivered
7880,11230,Delhivery,2024-09-17,2024-09-21,Delivered
7881,11231,Delhivery,2026-01-23,2026-01-27,Delivered
7882,11232,FedEx,2025-06-25,2025-06-30,Returned
7883,11233,BlueDart,2025-10-13,2025-10-15,Returned
7884,11234,EcomExpress,2026-02-23,,Shipped
7885,11238,FedEx,2025-01-26,2025-01-29,Delivered
7886,11240,FedEx,2025-01-12,2025-01-14,Returned
7887,11243,EcomExpress,2025-08-04,,Shipped
7888,11244,FedEx,2025-07-19,2025-07-23,Delivered
7889,11245,Delhivery,2024-09-14,,Shipped
7890,11247,BlueDart,2024-12-18,2024-12-23,Delivered
7891,11249,Delhivery,2024-03-17,2024-03-22,Delivered
7892,11250,FedEx,2025-07-12,2025-07-14,Delivered
7893,11251,Delhivery,2024-12-16,2024-12-20,Delivered
7894,11252,Delhivery,2024-10-18,2024-10-21,Delivered
7895,11254,Delhivery,2024-07-15,2024-07-18,Delivered
7896,11255,BlueDart,2025-02-08,2025-02-10,Delivered
7897,11256,Delhivery,2024-01-17,2024-01-21,Delivered
7898,11257,Delhivery,2024-01-10,2024-01-13,Delivered
7899,11259,FedEx,2024-12-21,2024-12-27,Delivered
7900,11260,FedEx,2025-06-24,2025-06-28,Returned
7901,11261,EcomExpress,2025-08-11,2025-08-15,Delivered
7902,11262,BlueDart,2024-07-29,2024-08-02,Delivered
7903,11263,BlueDart,2026-01-17,2026-01-22,Delivered
7904,11264,FedEx,2024-03-01,2024-03-03,Delivered
7905,11265,EcomExpress,2024-10-23,2024-10-29,Delivered
7906,11266,FedEx,2025-04-19,2025-04-24,Delivered
7907,11267,FedEx,2024-02-14,2024-02-19,Delivered
7908,11269,Delhivery,2024-03-30,2024-04-04,Delivered
7909,11270,EcomExpress,2025-12-09,2025-12-12,Delivered
7910,11271,FedEx,2025-01-30,2025-02-04,Delivered
7911,11272,FedEx,2025-04-25,,Shipped
7912,11274,EcomExpress,2025-08-13,2025-08-17,Delivered
7913,11277,Delhivery,2024-02-23,2024-02-28,Delivered
7914,11279,FedEx,2025-08-04,2025-08-06,Returned
7915,11280,FedEx,2025-05-04,2025-05-09,Delivered
7916,11281,BlueDart,2024-03-27,2024-03-30,Delivered
7917,11282,BlueDart,2025-01-02,2025-01-06,Delivered
7918,11284,Delhivery,2024-03-05,2024-03-07,Delivered
7919,11285,BlueDart,2024-01-08,2024-01-13,Delivered
7920,11286,EcomExpress,2025-06-22,,Shipped
7921,11287,EcomExpress,2024-09-15,2024-09-21,Returned
7922,11288,FedEx,2024-09-17,,Shipped
7923,11289,EcomExpress,2024-07-24,2024-07-26,Delivered
7924,11290,BlueDart,2024-09-27,2024-10-03,Delivered
7925,11291,Delhivery,2025-03-20,2025-03-24,Delivered
7926,11292,EcomExpress,2025-12-09,2025-12-13,Returned
7927,11293,BlueDart,2025-12-07,2025-12-10,Delivered
7928,11294,EcomExpress,2025-05-23,2025-05-25,Delivered
7929,11295,Delhivery,2024-08-14,2024-08-19,Delivered
7930,11296,FedEx,2024-09-12,2024-09-14,Delivered
7931,11297,BlueDart,2025-02-19,2025-02-23,Delivered
7932,11298,Delhivery,2024-04-25,2024-05-01,Delivered
7933,11299,BlueDart,2024-07-30,2024-08-01,Delivered
7934,11302,Delhivery,2024-01-21,2024-01-23,Delivered
7935,11303,FedEx,2025-04-24,,Shipped
7936,11304,EcomExpress,2025-03-25,2025-03-28,Delivered
7937,11305,BlueDart,2024-07-29,2024-08-02,Delivered
7938,11306,FedEx,2026-01-26,2026-01-28,Delivered
7939,11309,BlueDart,2024-04-20,2024-04-23,Delivered
7940,11312,Delhivery,2025-02-13,2025-02-16,Delivered
7941,11315,FedEx,2026-02-28,,Shipped
7942,11316,Delhivery,2025-12-12,2025-12-16,Delivered
7943,11319,BlueDart,2024-11-19,2024-11-23,Delivered
7944,11320,Delhivery,2024-11-24,2024-11-30,Delivered
7945,11322,Delhivery,2026-01-04,2026-01-10,Delivered
7946,11323,BlueDart,2025-03-07,2025-03-13,Delivered
7947,11324,FedEx,2024-07-20,,Shipped
7948,11326,BlueDart,2025-04-29,2025-05-01,Delivered
7949,11327,Delhivery,2025-01-04,2025-01-08,Returned
7950,11328,FedEx,2026-01-06,,Shipped
7951,11331,Delhivery,2025-12-11,2025-12-16,Delivered
7952,11332,Delhivery,2026-02-07,,Shipped
7953,11333,Delhivery,2024-04-04,2024-04-10,Delivered
7954,11334,Delhivery,2025-08-25,2025-08-27,Delivered
7955,11336,BlueDart,2024-07-24,2024-07-26,Returned
7956,11338,BlueDart,2024-10-24,2024-10-26,Delivered
7957,11339,EcomExpress,2025-12-18,2025-12-20,Delivered
7958,11340,FedEx,2024-04-14,2024-04-16,Delivered
7959,11341,Delhivery,2025-02-15,2025-02-18,Delivered
7960,11342,Delhivery,2024-06-18,,Shipped
7961,11343,EcomExpress,2025-12-25,2025-12-29,Delivered
7962,11345,FedEx,2025-12-16,2025-12-18,Delivered
7963,11347,Delhivery,2024-04-30,2024-05-03,Delivered
7964,11350,BlueDart,2024-10-20,2024-10-23,Delivered
7965,11351,Delhivery,2025-12-10,2025-12-16,Returned
7966,11353,FedEx,2024-09-14,2024-09-20,Delivered
7967,11354,EcomExpress,2024-03-25,,Shipped
7968,11355,BlueDart,2024-02-20,2024-02-23,Delivered
7969,11356,FedEx,2024-07-20,2024-07-22,Delivered
7970,11358,FedEx,2026-02-20,2026-02-23,Delivered
7971,11360,BlueDart,2025-04-20,2025-04-25,Delivered
7972,11363,BlueDart,2025-08-27,2025-08-29,Delivered
7973,11364,EcomExpress,2025-05-29,2025-06-03,Delivered
7974,11365,FedEx,2025-08-05,2025-08-08,Delivered
7975,11366,EcomExpress,2024-07-30,2024-08-03,Delivered
7976,11367,BlueDart,2024-03-22,2024-03-27,Delivered
7977,11368,Delhivery,2025-12-30,2026-01-04,Delivered
7978,11370,BlueDart,2025-05-02,2025-05-06,Delivered
7979,11371,EcomExpress,2025-04-04,2025-04-06,Returned
7980,11372,EcomExpress,2026-01-02,2026-01-08,Delivered
7981,11373,BlueDart,2024-05-21,2024-05-24,Delivered
7982,11374,Delhivery,2025-07-02,,Shipped
7983,11375,EcomExpress,2025-03-03,2025-03-06,Delivered
7984,11376,EcomExpress,2024-07-03,2024-07-05,Delivered
7985,11378,BlueDart,2025-08-17,2025-08-21,Returned
7986,11379,BlueDart,2025-05-08,2025-05-10,Delivered
7987,11380,EcomExpress,2024-03-21,2024-03-24,Delivered
7988,11382,EcomExpress,2025-10-06,2025-10-11,Delivered
7989,11383,Delhivery,2025-07-14,2025-07-17,Delivered
7990,11386,EcomExpress,2024-10-06,2024-10-08,Delivered
7991,11387,FedEx,2025-03-27,2025-04-01,Returned
7992,11389,FedEx,2024-02-05,2024-02-08,Delivered
7993,11390,FedEx,2024-10-07,2024-10-10,Delivered
7994,11392,EcomExpress,2025-03-11,2025-03-14,Delivered
7995,11393,Delhivery,2024-04-17,2024-04-21,Delivered
7996,11394,FedEx,2025-07-09,2025-07-13,Delivered
7997,11395,EcomExpress,2024-07-11,2024-07-15,Delivered
7998,11397,Delhivery,2026-01-29,2026-02-04,Delivered
7999,11398,EcomExpress,2024-03-08,,Shipped
8000,11399,Delhivery,2024-06-20,2024-06-26,Delivered
8001,11400,BlueDart,2024-03-21,2024-03-24,Delivered
8002,11401,FedEx,2025-12-05,2025-12-07,Delivered
8003,11403,EcomExpress,2025-03-22,2025-03-27,Delivered
8004,11405,Delhivery,2025-03-19,2025-03-24,Delivered
8005,11406,FedEx,2025-03-01,2025-03-04,Delivered
8006,11408,FedEx,2024-06-22,2024-06-25,Delivered
8007,11409,FedEx,2024-05-18,2024-05-24,Delivered
8008,11410,FedEx,2024-08-08,,Shipped
8009,11411,EcomExpress,2026-01-09,2026-01-14,Delivered
8010,11412,BlueDart,2024-11-19,2024-11-23,Delivered
8011,11414,BlueDart,2024-03-03,2024-03-09,Delivered
8012,11415,FedEx,2025-03-24,2025-03-27,Delivered
8013,11416,FedEx,2024-12-14,2024-12-17,Delivered
8014,11417,EcomExpress,2025-02-04,2025-02-09,Delivered
8015,11418,EcomExpress,2024-04-25,2024-05-01,Delivered
8016,11419,EcomExpress,2024-04-08,2024-04-12,Delivered
8017,11422,Delhivery,2025-08-13,2025-08-18,Delivered
8018,11424,Delhivery,2026-02-24,2026-02-27,Delivered
8019,11425,Delhivery,2024-06-02,2024-06-06,Delivered
8020,11426,EcomExpress,2024-02-11,2024-02-14,Delivered
8021,11427,BlueDart,2025-10-11,2025-10-16,Delivered
8022,11428,FedEx,2025-01-24,2025-01-28,Delivered
8023,11430,FedEx,2024-02-03,,Shipped
8024,11431,Delhivery,2025-07-27,2025-08-02,Delivered
8025,11432,FedEx,2024-02-03,2024-02-07,Delivered
8026,11433,Delhivery,2025-01-14,2025-01-20,Returned
8027,11434,EcomExpress,2025-06-09,2025-06-13,Delivered
8028,11435,FedEx,2024-12-29,2025-01-03,Delivered
8029,11437,FedEx,2025-06-17,,Shipped
8030,11438,BlueDart,2025-03-10,2025-03-15,Delivered
8031,11439,BlueDart,2025-07-26,2025-07-31,Delivered
8032,11440,BlueDart,2026-01-21,2026-01-24,Delivered
8033,11442,Delhivery,2024-08-14,2024-08-19,Delivered
8034,11444,BlueDart,2025-04-16,2025-04-19,Delivered
8035,11445,Delhivery,2025-02-01,2025-02-04,Delivered
8036,11446,FedEx,2025-07-31,2025-08-06,Delivered
8037,11447,BlueDart,2025-10-18,2025-10-20,Delivered
8038,11450,EcomExpress,2024-09-18,,Shipped
8039,11451,Delhivery,2026-01-26,2026-01-29,Delivered
8040,11454,BlueDart,2025-04-03,2025-04-09,Delivered
8041,11455,Delhivery,2025-11-10,2025-11-15,Delivered
8042,11456,BlueDart,2025-05-03,2025-05-08,Returned
8043,11457,Delhivery,2026-01-04,2026-01-07,Delivered
8044,11460,FedEx,2024-12-01,2024-12-05,Delivered
8045,11461,Delhivery,2024-02-22,2024-02-27,Delivered
8046,11463,BlueDart,2024-01-22,2024-01-24,Returned
8047,11464,BlueDart,2025-12-27,2025-12-29,Delivered
8048,11465,BlueDart,2025-06-22,2025-06-24,Delivered
8049,11466,EcomExpress,2024-10-17,2024-10-22,Delivered
8050,11467,FedEx,2024-09-21,2024-09-27,Delivered
8051,11468,EcomExpress,2026-02-09,,Shipped
8052,11469,EcomExpress,2025-08-17,2025-08-20,Delivered
8053,11470,Delhivery,2025-03-27,2025-04-02,Delivered
8054,11472,EcomExpress,2025-07-30,2025-08-03,Delivered
8055,11474,FedEx,2025-10-16,2025-10-19,Delivered
8056,11475,EcomExpress,2025-06-11,2025-06-14,Delivered
8057,11476,BlueDart,2025-02-10,,Shipped
8058,11477,BlueDart,2024-11-16,,Shipped
8059,11478,FedEx,2024-02-20,2024-02-22,Delivered
8060,11479,EcomExpress,2024-12-12,2024-12-14,Delivered
8061,11480,Delhivery,2024-01-14,,Shipped
8062,11481,Delhivery,2025-11-03,2025-11-05,Delivered
8063,11482,EcomExpress,2025-08-02,2025-08-07,Delivered
8064,11483,Delhivery,2024-05-02,2024-05-06,Delivered
8065,11484,BlueDart,2025-12-28,2025-12-30,Delivered
8066,11485,EcomExpress,2024-03-07,2024-03-11,Delivered
8067,11486,EcomExpress,2025-05-11,2025-05-15,Delivered
8068,11488,BlueDart,2025-10-13,2025-10-18,Returned
8069,11489,Delhivery,2024-03-16,2024-03-20,Delivered
8070,11490,FedEx,2025-05-01,2025-05-03,Returned
8071,11491,FedEx,2024-12-26,2024-12-31,Delivered
8072,11492,FedEx,2024-06-20,,Shipped
8073,11494,Delhivery,2024-12-18,2024-12-24,Delivered
8074,11495,FedEx,2025-05-07,2025-05-10,Delivered
8075,11496,FedEx,2025-11-20,,Shipped
8076,11497,Delhivery,2024-09-27,2024-09-30,Delivered
8077,11498,BlueDart,2024-08-02,,Shipped
8078,11499,EcomExpress,2024-10-03,2024-10-05,Delivered
8079,11501,FedEx,2025-03-31,2025-04-05,Returned
8080,11502,BlueDart,2024-05-08,2024-05-10,Delivered
8081,11504,BlueDart,2025-02-17,2025-02-22,Delivered
8082,11505,Delhivery,2024-05-21,2024-05-24,Returned
8083,11506,BlueDart,2026-02-24,2026-02-27,Delivered
8084,11507,BlueDart,2025-05-17,2025-05-21,Delivered
8085,11508,FedEx,2024-05-18,2024-05-20,Delivered
8086,11509,FedEx,2025-07-09,2025-07-15,Delivered
8087,11511,FedEx,2024-02-27,2024-03-01,Delivered
8088,11512,EcomExpress,2024-03-01,2024-03-04,Delivered
8089,11513,BlueDart,2025-08-18,2025-08-21,Delivered
8090,11514,Delhivery,2024-11-15,2024-11-21,Delivered
8091,11515,FedEx,2024-06-08,2024-06-14,Delivered
8092,11516,EcomExpress,2025-07-18,2025-07-23,Delivered
8093,11517,BlueDart,2024-12-16,2024-12-20,Delivered
8094,11518,BlueDart,2025-04-04,2025-04-10,Delivered
8095,11521,FedEx,2024-02-24,2024-02-29,Returned
8096,11522,FedEx,2024-06-07,2024-06-13,Delivered
8097,11523,BlueDart,2024-07-06,2024-07-10,Delivered
8098,11524,Delhivery,2025-02-10,,Shipped
8099,11525,Delhivery,2026-02-09,2026-02-14,Delivered
8100,11528,FedEx,2025-01-16,2025-01-18,Delivered
8101,11529,BlueDart,2026-02-18,,Shipped
8102,11530,Delhivery,2025-11-16,2025-11-20,Delivered
8103,11532,FedEx,2025-02-03,2025-02-09,Delivered
8104,11535,FedEx,2025-01-08,2025-01-12,Delivered
8105,11536,FedEx,2025-09-14,2025-09-17,Delivered
8106,11538,FedEx,2025-11-10,2025-11-16,Delivered
8107,11539,FedEx,2024-09-18,2024-09-22,Delivered
8108,11540,FedEx,2025-08-04,2025-08-06,Delivered
8109,11541,FedEx,2024-12-08,2024-12-13,Delivered
8110,11542,Delhivery,2025-10-23,,Shipped
8111,11543,EcomExpress,2025-03-22,2025-03-26,Delivered
8112,11544,BlueDart,2025-10-12,2025-10-14,Delivered
8113,11545,BlueDart,2024-10-13,2024-10-18,Delivered
8114,11547,BlueDart,2025-03-10,2025-03-16,Delivered
8115,11548,FedEx,2024-08-03,2024-08-06,Delivered
8116,11550,FedEx,2024-09-15,2024-09-21,Delivered
8117,11551,EcomExpress,2024-05-11,2024-05-15,Delivered
8118,11552,EcomExpress,2025-06-23,2025-06-27,Delivered
8119,11554,Delhivery,2024-04-02,2024-04-05,Delivered
8120,11555,BlueDart,2025-09-26,2025-10-01,Delivered
8121,11556,EcomExpress,2024-11-26,2024-12-01,Delivered
8122,11558,Delhivery,2025-08-02,2025-08-04,Delivered
8123,11559,Delhivery,2024-06-06,2024-06-09,Returned
8124,11562,FedEx,2025-12-15,2025-12-20,Delivered
8125,11563,BlueDart,2025-03-27,2025-04-01,Returned
8126,11565,EcomExpress,2025-08-31,2025-09-05,Delivered
8127,11567,Delhivery,2024-02-27,2024-03-02,Delivered
8128,11568,FedEx,2026-02-22,2026-02-27,Delivered
8129,11569,Delhivery,2024-07-08,2024-07-13,Delivered
8130,11571,EcomExpress,2024-09-26,,Shipped
8131,11573,FedEx,2026-01-24,2026-01-28,Delivered
8132,11574,FedEx,2024-04-12,2024-04-18,Delivered
8133,11575,Delhivery,2025-05-27,2025-05-31,Delivered
8134,11576,EcomExpress,2025-01-14,2025-01-19,Delivered
8135,11577,EcomExpress,2024-01-12,,Shipped
8136,11578,BlueDart,2026-01-31,,Shipped
8137,11579,FedEx,2024-03-30,2024-04-01,Delivered
8138,11582,Delhivery,2025-08-21,,Shipped
8139,11584,EcomExpress,2024-04-18,2024-04-23,Delivered
8140,11585,Delhivery,2024-08-08,2024-08-14,Delivered
8141,11586,BlueDart,2024-02-02,2024-02-05,Delivered
8142,11587,FedEx,2025-01-31,2025-02-03,Delivered
8143,11588,EcomExpress,2024-08-30,2024-09-03,Delivered
8144,11591,EcomExpress,2024-06-26,2024-07-01,Delivered
8145,11592,BlueDart,2024-03-08,2024-03-14,Delivered
8146,11593,FedEx,2025-12-19,2025-12-22,Delivered
8147,11595,FedEx,2025-12-01,2025-12-06,Delivered
8148,11596,FedEx,2025-01-10,2025-01-15,Delivered
8149,11597,EcomExpress,2025-07-13,2025-07-16,Delivered
8150,11599,EcomExpress,2024-07-15,2024-07-17,Delivered
8151,11601,EcomExpress,2024-08-25,2024-08-28,Delivered
8152,11602,EcomExpress,2024-07-27,2024-07-31,Delivered
8153,11603,Delhivery,2025-08-26,,Shipped
8154,11604,BlueDart,2024-02-20,2024-02-26,Delivered
8155,11605,BlueDart,2024-08-12,2024-08-17,Delivered
8156,11606,Delhivery,2025-07-10,2025-07-12,Delivered
8157,11607,FedEx,2025-06-01,2025-06-06,Returned
8158,11608,Delhivery,2025-08-26,2025-09-01,Delivered
8159,11609,EcomExpress,2025-05-27,,Shipped
8160,11611,Delhivery,2025-10-16,2025-10-19,Delivered
8161,11612,BlueDart,2025-12-25,2025-12-30,Delivered
8162,11613,EcomExpress,2025-06-10,2025-06-14,Delivered
8163,11614,FedEx,2025-11-14,2025-11-17,Delivered
8164,11615,BlueDart,2024-10-29,2024-11-02,Delivered
8165,11617,BlueDart,2025-09-28,2025-10-03,Delivered
8166,11619,BlueDart,2025-10-28,2025-11-01,Delivered
8167,11621,Delhivery,2025-11-26,2025-11-28,Delivered
8168,11622,Delhivery,2025-11-09,2025-11-13,Delivered
8169,11623,BlueDart,2026-02-16,2026-02-21,Delivered
8170,11626,BlueDart,2026-01-20,2026-01-22,Delivered
8171,11627,Delhivery,2025-11-25,2025-11-30,Delivered
8172,11628,BlueDart,2026-01-31,2026-02-03,Delivered
8173,11629,BlueDart,2025-11-04,2025-11-07,Delivered
8174,11630,EcomExpress,2024-03-08,2024-03-12,Delivered
8175,11631,Delhivery,2025-07-24,2025-07-28,Delivered
8176,11632,BlueDart,2025-05-15,2025-05-17,Delivered
8177,11633,BlueDart,2024-11-18,,Shipped
8178,11634,EcomExpress,2024-04-28,2024-05-02,Delivered
8179,11636,BlueDart,2024-07-31,2024-08-04,Returned
8180,11640,Delhivery,2025-02-24,2025-03-02,Delivered
8181,11641,BlueDart,2025-11-08,2025-11-12,Delivered
8182,11644,Delhivery,2025-06-26,2025-06-30,Delivered
8183,11645,FedEx,2024-10-05,2024-10-09,Delivered
8184,11646,Delhivery,2024-06-15,2024-06-19,Delivered
8185,11647,Delhivery,2024-09-09,2024-09-12,Delivered
8186,11648,BlueDart,2024-04-10,2024-04-14,Delivered
8187,11649,FedEx,2024-08-11,2024-08-15,Delivered
8188,11650,BlueDart,2024-06-05,2024-06-08,Delivered
8189,11651,FedEx,2024-04-07,2024-04-11,Returned
8190,11652,Delhivery,2025-02-27,2025-03-01,Delivered
8191,11653,FedEx,2024-06-21,2024-06-26,Delivered
8192,11654,BlueDart,2024-02-24,2024-03-01,Delivered
8193,11656,FedEx,2025-03-06,2025-03-10,Delivered
8194,11657,EcomExpress,2025-11-21,2025-11-27,Delivered
8195,11661,Delhivery,2025-12-11,2025-12-15,Delivered
8196,11662,EcomExpress,2026-01-27,2026-01-31,Delivered
8197,11664,EcomExpress,2025-04-10,,Shipped
8198,11665,EcomExpress,2025-05-22,2025-05-27,Returned
8199,11666,EcomExpress,2024-09-25,2024-09-29,Delivered
8200,11667,Delhivery,2025-02-17,2025-02-21,Delivered
8201,11669,BlueDart,2024-07-15,2024-07-18,Delivered
8202,11670,EcomExpress,2024-02-06,2024-02-10,Delivered
8203,11671,Delhivery,2024-05-19,2024-05-25,Delivered
8204,11672,FedEx,2025-02-06,2025-02-08,Delivered
8205,11673,FedEx,2026-02-10,2026-02-14,Delivered
8206,11674,EcomExpress,2024-04-25,2024-04-27,Delivered
8207,11675,BlueDart,2024-01-06,2024-01-08,Delivered
8208,11676,BlueDart,2024-06-24,2024-06-26,Delivered
8209,11677,EcomExpress,2024-08-01,2024-08-03,Delivered
8210,11678,FedEx,2025-11-18,2025-11-20,Delivered
8211,11680,BlueDart,2024-05-03,2024-05-05,Delivered
8212,11682,FedEx,2024-05-29,,Shipped
8213,11683,BlueDart,2025-12-12,2025-12-16,Delivered
8214,11684,FedEx,2024-12-16,2024-12-20,Delivered
8215,11686,Delhivery,2025-10-19,2025-10-23,Delivered
8216,11687,EcomExpress,2024-02-18,,Shipped
8217,11688,Delhivery,2024-06-26,2024-07-01,Delivered
8218,11689,EcomExpress,2025-02-08,2025-02-13,Delivered
8219,11690,EcomExpress,2025-07-29,2025-08-03,Delivered
8220,11691,EcomExpress,2024-03-02,,Shipped
8221,11692,FedEx,2024-01-06,,Shipped
8222,11693,EcomExpress,2026-01-01,2026-01-07,Delivered
8223,11694,Delhivery,2024-07-25,2024-07-28,Delivered
8224,11696,EcomExpress,2024-08-01,,Shipped
8225,11697,BlueDart,2024-03-15,2024-03-21,Delivered
8226,11699,FedEx,2024-09-26,2024-09-28,Delivered
8227,11700,EcomExpress,2025-12-18,2025-12-23,Delivered
8228,11701,BlueDart,2024-04-21,2024-04-23,Delivered
8229,11703,BlueDart,2025-01-26,2025-01-29,Delivered
8230,11706,FedEx,2025-03-23,2025-03-26,Delivered
8231,11707,BlueDart,2024-09-13,2024-09-15,Delivered
8232,11708,EcomExpress,2025-12-15,2025-12-17,Delivered
8233,11709,Delhivery,2025-02-03,2025-02-09,Delivered
8234,11710,FedEx,2025-07-14,2025-07-16,Delivered
8235,11717,Delhivery,2024-03-01,2024-03-07,Delivered
8236,11718,Delhivery,2024-12-27,2024-12-29,Delivered
8237,11719,EcomExpress,2024-09-14,,Shipped
8238,11720,Delhivery,2024-06-04,2024-06-10,Delivered
8239,11722,Delhivery,2025-11-22,2025-11-25,Delivered
8240,11723,FedEx,2025-12-05,2025-12-09,Delivered
8241,11724,Delhivery,2025-03-02,2025-03-06,Delivered
8242,11725,FedEx,2024-03-17,2024-03-19,Delivered
8243,11726,BlueDart,2025-07-29,2025-08-03,Returned
8244,11727,BlueDart,2024-11-22,2024-11-25,Delivered
8245,11728,BlueDart,2025-11-07,2025-11-12,Delivered
8246,11731,FedEx,2025-07-01,2025-07-05,Delivered
8247,11732,EcomExpress,2024-10-22,2024-10-24,Delivered
8248,11733,BlueDart,2025-10-23,2025-10-26,Delivered
8249,11735,Delhivery,2024-10-22,2024-10-27,Returned
8250,11736,FedEx,2024-05-28,2024-05-30,Delivered
8251,11738,EcomExpress,2025-12-07,2025-12-11,Delivered
8252,11741,EcomExpress,2026-02-04,,Shipped
8253,11742,BlueDart,2024-10-14,2024-10-19,Delivered
8254,11743,BlueDart,2024-06-07,2024-06-10,Delivered
8255,11745,Delhivery,2024-07-22,2024-07-25,Delivered
8256,11746,EcomExpress,2025-08-19,2025-08-21,Delivered
8257,11747,BlueDart,2025-05-06,2025-05-10,Delivered
8258,11748,FedEx,2025-12-26,2025-12-29,Delivered
8259,11749,FedEx,2025-09-07,2025-09-12,Delivered
8260,11751,EcomExpress,2024-05-18,2024-05-23,Delivered
8261,11754,BlueDart,2024-05-06,2024-05-09,Delivered
8262,11755,Delhivery,2025-04-09,2025-04-13,Delivered
8263,11757,FedEx,2024-02-27,2024-03-04,Returned
8264,11758,FedEx,2025-10-09,2025-10-11,Delivered
