order_id,cust_id,store_id,order_date,order_status,gross_total,discount_amount,net_total
28866,20842,47,2024-03-25,Processing,597.98,0.0,597.98
28867,21914,56,2025-01-04,Processing,9275.4,0.0,9275.4
28868,26102,152,2025-05-23,Delivered,118800.91,0.0,118800.91
28869,7684,97,2024-03-13,Out for Delivery,93076.14,0.0,93076.14
28870,42313,96,2024-11-06,Out for Delivery,147730.27,0.0,147730.27
28871,12277,28,2026-01-22,Delivered,160768.12,0.0,160768.12
28872,23917,144,2025-08-22,Processing,477007.29,0.0,477007.29
28873,21540,164,2025-10-09,Processing,64627.47,7021.64,57605.83
28874,26277,175,2025-02-15,Cancelled,30840.95,0.0,30840.95
28875,10437,104,2025-03-15,Processing,5909.14,0.0,5909.14
28876,39588,111,2026-02-01,Delivered,38219.21,0.0,38219.21
28877,28427,93,2025-01-01,Delivered,38076.59,0.0,38076.59
28878,4004,80,2025-03-18,Delivered,5501.97,0.0,5501.97
28879,12910,21,2025-02-06,Out for Delivery,40593.76,0.0,40593.76
28880,5563,184,2024-08-06,Delivered,67948.83,1140.65,66808.18
28881,20419,137,2025-02-02,Delivered,19013.68,0.0,19013.68
28882,41430,108,2024-09-25,Delivered,18592.38,131.58,18460.8
28883,38765,173,2024-01-05,Shipped,643.63,193.09,450.54
28884,46589,70,2025-06-04,Processing,201349.44,37381.91,163967.53
28885,23738,42,2024-08-31,Delivered,48763.78,0.0,48763.78
28886,1403,155,2025-09-17,Delivered,17840.8,0.0,17840.8
28887,43939,44,2024-03-31,Delivered,237344.85,60993.31,176351.54
28888,35897,6,2024-05-05,Shipped,8733.92,1487.48,7246.44
28889,43277,126,2025-07-31,Out for Delivery,9794.83,932.52,8862.31
28890,33347,147,2024-10-28,Delivered,57818.22,9188.77,48629.45
28891,37440,132,2024-05-05,Delivered,72355.46,0.0,72355.46
28892,38453,151,2024-06-13,Out for Delivery,257024.66,0.0,257024.66
28893,29599,130,2024-11-06,Cancelled,21044.53,0.0,21044.53
28894,16592,130,2024-12-05,Failed,399.75,0.0,399.75
28895,16433,167,2026-01-14,Delivered,15504.52,0.0,15504.52
28896,32336,38,2026-01-13,Delivered,30827.5,0.0,30827.5
28897,48408,185,2024-08-26,Out for Delivery,73703.22,0.0,73703.22
28898,11221,195,2025-06-16,Out for Delivery,128772.66,1220.3,127552.36
28899,16988,6,2024-05-09,Delivered,104128.69,0.0,104128.69
28900,35024,58,2024-02-19,Shipped,91513.87,0.0,91513.87
28901,7460,1,2025-01-06,Shipped,268645.12,0.0,268645.12
28902,26543,26,2025-03-18,Delivered,7092.74,0.0,7092.74
28903,6722,97,2024-01-19,Processing,144270.04,31856.09,112413.95
28904,41116,141,2026-02-10,Delivered,22314.33,0.0,22314.33
28905,27018,153,2025-04-12,Failed,211764.84,53274.19,158490.65
28906,9616,51,2025-09-16,Processing,148886.64,0.0,148886.64
28907,6628,6,2024-11-03,Delivered,243354.86,0.0,243354.86
28908,45566,136,2024-09-09,Delivered,18490.68,0.0,18490.68
28909,44539,79,2024-07-03,Failed,388231.71,13855.07,374376.64
28910,41202,59,2025-10-17,Failed,142900.68,0.0,142900.68
28911,49990,47,2026-01-22,Delivered,28668.05,857.5,27810.55
28912,12277,166,2025-01-13,Delivered,78321.12,7556.73,70764.39
28913,15272,175,2024-05-21,Shipped,149657.72,0.0,149657.72
28914,46962,149,2025-03-22,Delivered,271284.06,434.27,270849.79
28915,21549,19,2025-01-20,Delivered,19949.94,0.0,19949.94
28916,8088,37,2025-08-31,Delivered,28262.42,0.0,28262.42
28917,5565,129,2025-05-09,Failed,18299.76,0.0,18299.76
28918,13456,12,2024-08-24,Cancelled,268465.81,0.0,268465.81
28919,34384,53,2024-12-18,Out for Delivery,778.75,155.75,623.0
28920,10582,64,2025-05-23,Cancelled,11017.94,1457.46,9560.48
28921,3445,58,2025-12-20,Processing,5728.62,286.43,5442.19
28922,33889,23,2026-01-30,Delivered,91256.8,0.0,91256.8
28923,2127,16,2026-02-18,Out for Delivery,95332.76,0.0,95332.76
28924,3137,139,2026-02-12,Delivered,11164.94,0.0,11164.94
28925,8911,184,2025-09-22,Processing,2791.5,0.0,2791.5
28926,13636,87,2025-02-14,Cancelled,121227.72,0.0,121227.72
28927,41916,58,2024-04-25,Processing,26515.77,0.0,26515.77
28928,29145,189,2024-04-13,Delivered,92123.75,11697.09,80426.66
28929,11028,69,2024-03-16,Delivered,29643.38,0.0,29643.38
28930,13230,97,2026-01-21,Delivered,89781.81,375.14,89406.67
28931,17933,174,2024-06-25,Shipped,13990.25,0.0,13990.25
28932,39421,64,2024-06-27,Shipped,118163.61,750.67,117412.94
28933,4023,124,2024-10-30,Out for Delivery,4316.57,0.0,4316.57
28934,48413,200,2024-08-30,Processing,61711.64,0.0,61711.64
28935,49787,17,2025-12-12,Delivered,119316.76,0.0,119316.76
28936,8796,182,2026-01-25,Delivered,72030.12,0.0,72030.12
28937,23578,125,2024-02-12,Delivered,205994.3,81.83,205912.47
28938,28622,156,2025-07-11,Delivered,226629.69,0.0,226629.69
28939,23978,112,2024-02-15,Returned,5414.4,1353.6,4060.8
28940,19256,94,2025-06-19,Delivered,51924.85,0.0,51924.85
28941,254,122,2025-01-29,Processing,5463.7,0.0,5463.7
28942,30293,120,2024-03-14,Delivered,197452.26,1026.34,196425.92
28943,33204,135,2025-06-13,Processing,39939.6,0.0,39939.6
28944,38706,1,2025-03-26,Delivered,27609.71,6048.93,21560.78
28945,2681,99,2024-08-20,Processing,39151.89,0.0,39151.89
28946,34867,52,2024-10-09,Delivered,53118.93,9464.31,43654.62
28947,38157,156,2024-09-06,Shipped,24099.22,6024.8,18074.42
28948,46786,114,2024-12-26,Delivered,12072.02,0.0,12072.02
28949,47342,75,2024-01-10,Out for Delivery,165850.23,4359.87,161490.36
28950,1135,170,2025-07-14,Shipped,71788.96,0.0,71788.96
28951,16988,199,2025-12-01,Delivered,5397.94,0.0,5397.94
28952,48301,192,2024-07-31,Failed,13513.76,0.0,13513.76
28953,48300,107,2024-07-19,Delivered,58465.76,0.0,58465.76
28954,48384,138,2026-01-01,Delivered,405818.46,0.0,405818.46
28955,38512,78,2025-01-28,Delivered,109454.59,69.97,109384.62
28956,37737,96,2024-11-30,Shipped,8783.75,212.83,8570.92
28957,21944,140,2025-10-23,Delivered,82238.15,0.0,82238.15
28958,8883,153,2025-03-06,Processing,11836.42,0.0,11836.42
28959,36617,153,2024-06-02,Delivered,8821.1,0.0,8821.1
28960,36178,49,2025-12-25,Delivered,29528.41,610.41,28918.0
28961,46172,16,2025-06-17,Delivered,180454.69,0.0,180454.69
28962,12502,77,2025-08-11,Delivered,80019.3,19060.3,60959.0
28963,11360,110,2024-11-24,Failed,409548.03,0.0,409548.03
28964,31916,192,2025-04-27,Delivered,27983.96,0.0,27983.96
28965,6506,25,2025-12-07,Delivered,13949.38,0.0,13949.38
28966,37879,157,2024-05-07,Cancelled,288320.54,0.0,288320.54
28967,17905,125,2025-12-05,Out for Delivery,140365.05,0.0,140365.05
28968,10119,142,2026-02-04,Delivered,7081.96,0.0,7081.96
28969,15230,47,2025-04-06,Delivered,50478.21,329.89,50148.32
28970,15062,168,2024-06-12,Delivered,121969.2,8452.23,113516.97
28971,32232,9,2024-02-03,Delivered,5259.51,0.0,5259.51
28972,1575,65,2025-09-21,Cancelled,142146.32,6527.94,135618.38
28973,39604,177,2025-12-23,Returned,111186.49,5367.26,105819.23
28974,21948,118,2024-06-14,Delivered,241386.24,0.0,241386.24
28975,13945,115,2024-06-26,Delivered,219499.6,24318.86,195180.74
28976,33746,17,2025-07-31,Failed,15713.4,0.0,15713.4
28977,33135,141,2025-12-07,Delivered,36008.01,3147.5,32860.51
28978,20624,25,2024-11-14,Delivered,82862.84,7948.06,74914.78
28979,12855,70,2025-12-12,Delivered,524639.38,0.0,524639.38
28980,47847,110,2024-04-08,Delivered,379445.45,1027.39,378418.06
28981,31371,105,2025-05-20,Shipped,62677.92,0.0,62677.92
28982,13357,19,2024-11-16,Delivered,105984.6,132.33,105852.27
28983,1157,36,2025-03-01,Delivered,153099.84,38274.96,114824.88
28984,42825,138,2025-10-04,Failed,326820.15,32175.42,294644.73
28985,6749,85,2025-05-04,Delivered,60070.59,3245.71,56824.88
28986,5219,139,2025-08-21,Returned,176019.1,4795.78,171223.32
28987,16119,17,2024-09-01,Out for Delivery,128271.34,0.0,128271.34
28988,45397,17,2024-05-12,Out for Delivery,1318.02,329.5,988.52
28989,16074,191,2024-12-02,Delivered,19187.52,0.0,19187.52
28990,19621,181,2024-06-09,Returned,110638.83,0.0,110638.83
28991,16482,199,2025-11-26,Failed,267799.34,503.56,267295.78
28992,40714,83,2025-12-08,Delivered,52549.28,289.91,52259.37
28993,21567,147,2024-03-03,Delivered,8372.73,0.0,8372.73
28994,11235,166,2025-02-18,Delivered,51970.62,0.0,51970.62
28995,38495,91,2024-12-09,Cancelled,93680.9,28104.27,65576.63
28996,30225,132,2025-12-29,Delivered,11129.73,1728.64,9401.09
28997,32919,105,2025-11-27,Delivered,99167.47,0.0,99167.47
28998,14279,170,2025-05-21,Delivered,129368.42,0.0,129368.42
28999,27687,93,2026-02-25,Shipped,251865.22,22171.45,229693.77
29000,14531,68,2025-12-03,Delivered,39273.24,202.46,39070.78
29001,14281,37,2024-12-18,Delivered,55752.9,0.0,55752.9
29002,17865,60,2025-06-06,Cancelled,79399.55,0.0,79399.55
29003,9148,119,2025-12-21,Returned,2854.47,0.0,2854.47
29004,20605,123,2024-04-15,Returned,273976.47,39122.32,234854.15
29005,12506,94,2025-12-13,Out for Delivery,170186.79,9771.86,160414.93
29006,13285,36,2024-02-22,Returned,213977.97,0.0,213977.97
29007,31969,186,2024-04-25,Delivered,128617.26,369.01,128248.25
29008,22666,159,2025-07-17,Processing,118353.94,0.0,118353.94
29009,36256,29,2025-12-01,Processing,568.47,56.85,511.62
29010,33402,154,2024-12-23,Delivered,461511.85,0.0,461511.85
29011,24990,54,2025-04-21,Delivered,28541.62,0.0,28541.62
29012,41218,19,2024-08-05,Delivered,117219.64,0.0,117219.64
29013,19040,28,2025-06-24,Delivered,126070.05,9226.34,116843.71
29014,1841,195,2025-11-27,Processing,29330.69,1449.67,27881.02
29015,35991,19,2025-09-12,Returned,26092.44,3913.87,22178.57
29016,14433,60,2025-11-13,Processing,38270.03,0.0,38270.03
29017,24194,90,2025-02-25,Shipped,39346.1,5417.6,33928.5
29018,871,74,2024-09-01,Delivered,20871.35,0.0,20871.35
29019,34538,131,2024-12-26,Delivered,169440.22,25416.03,144024.19
29020,19809,69,2024-03-25,Delivered,47766.62,11941.66,35824.96
29021,34435,160,2024-10-25,Delivered,17141.38,0.0,17141.38
29022,26641,60,2024-11-23,Processing,306058.06,52472.28,253585.78
29023,31651,91,2024-09-29,Delivered,30779.73,261.93,30517.8
29024,32801,176,2026-02-20,Processing,20924.6,1557.55,19367.05
29025,38039,23,2026-02-21,Delivered,124605.73,11689.24,112916.49
29026,37835,117,2024-04-12,Shipped,7797.13,779.71,7017.42
29027,30686,141,2025-07-24,Delivered,11318.8,0.0,11318.8
29028,8944,26,2025-05-31,Delivered,21344.07,1067.2,20276.87
29029,44554,129,2025-12-19,Delivered,6703.41,0.0,6703.41
29030,12650,105,2025-12-12,Failed,4275.69,0.0,4275.69
29031,3918,47,2025-12-25,Cancelled,184493.25,0.0,184493.25
29032,17847,88,2025-10-18,Failed,18650.42,0.0,18650.42
29033,7926,60,2025-05-09,Delivered,27754.13,0.0,27754.13
29034,46388,137,2025-01-30,Delivered,275533.06,61810.46,213722.6
29035,45848,131,2026-01-24,Delivered,23543.97,0.0,23543.97
29036,32248,193,2025-07-11,Processing,9283.17,0.0,9283.17
29037,37102,154,2024-06-03,Out for Delivery,5653.56,0.0,5653.56
29038,44820,186,2024-06-16,Delivered,2489.21,0.0,2489.21
29039,35788,157,2024-04-09,Delivered,38639.63,0.0,38639.63
29040,31638,77,2024-05-12,Cancelled,2179.6,0.0,2179.6
29041,16572,165,2025-11-08,Out for Delivery,22812.96,0.0,22812.96
29042,19813,120,2024-08-04,Processing,164341.87,0.0,164341.87
29043,45103,136,2025-04-05,Shipped,15382.6,1732.82,13649.78
29044,45876,185,2024-01-24,Cancelled,3318.93,0.0,3318.93
29045,3334,61,2024-09-18,Shipped,360594.0,0.0,360594.0
29046,23597,157,2025-11-28,Delivered,34337.13,247.78,34089.35
29047,15113,8,2024-12-04,Delivered,210015.68,659.0,209356.68
29048,21743,165,2026-02-08,Delivered,126054.04,4494.05,121559.99
29049,37088,129,2025-08-04,Delivered,9202.68,0.0,9202.68
29050,17349,182,2025-07-22,Out for Delivery,8177.78,1635.56,6542.22
29051,20052,148,2025-11-01,Delivered,14537.16,0.0,14537.16
29052,2043,124,2024-05-29,Shipped,17838.92,0.0,17838.92
29053,47194,133,2024-09-03,Shipped,89587.6,5804.39,83783.21
29054,24222,127,2024-06-30,Failed,29431.84,0.0,29431.84
29055,47955,167,2024-08-19,Out for Delivery,65773.38,0.0,65773.38
29056,25692,164,2025-10-21,Delivered,81706.97,2408.71,79298.26
29057,13269,78,2024-08-14,Delivered,12559.07,0.0,12559.07
29058,20687,177,2025-08-07,Out for Delivery,93785.13,28135.54,65649.59
29059,4014,112,2024-05-28,Returned,69628.82,5791.75,63837.07
29060,10971,11,2025-10-10,Out for Delivery,217730.43,0.0,217730.43
29061,21336,64,2025-03-06,Delivered,95049.65,0.0,95049.65
29062,41919,145,2025-03-22,Delivered,40511.75,0.0,40511.75
29063,5398,108,2025-06-04,Delivered,427304.93,0.0,427304.93
29064,31081,85,2024-10-09,Delivered,204891.76,0.0,204891.76
29065,10772,102,2025-09-29,Out for Delivery,381255.46,0.0,381255.46
29066,43307,86,2024-04-01,Shipped,17186.15,1517.14,15669.01
29067,5494,60,2025-08-15,Delivered,4761.9,0.0,4761.9
29068,28956,79,2024-05-11,Delivered,51520.84,4653.55,46867.29
29069,19388,61,2024-03-13,Delivered,53726.38,8628.18,45098.2
29070,24114,109,2024-05-20,Delivered,102903.05,0.0,102903.05
29071,19751,49,2024-12-13,Delivered,256357.51,2644.57,253712.94
29072,8650,116,2024-07-15,Delivered,13179.9,0.0,13179.9
29073,1867,95,2024-03-30,Delivered,332487.86,10332.25,322155.61
29074,34339,166,2024-07-09,Delivered,24843.84,0.0,24843.84
29075,26768,161,2025-01-04,Delivered,62904.1,3298.86,59605.24
29076,38651,16,2025-08-03,Out for Delivery,36986.38,8692.08,28294.3
29077,7914,172,2025-07-04,Processing,11745.99,0.0,11745.99
29078,775,10,2025-03-14,Shipped,3249.69,0.0,3249.69
29079,19454,149,2024-10-07,Delivered,177034.07,20981.57,156052.5
29080,20027,13,2024-03-12,Cancelled,42279.61,79.31,42200.3
29081,42750,148,2025-06-11,Delivered,512491.88,13717.82,498774.06
29082,48628,19,2024-01-09,Delivered,159419.64,0.0,159419.64
29083,40541,129,2025-03-12,Shipped,199817.18,0.0,199817.18
29084,12920,151,2025-10-20,Delivered,116079.73,31710.97,84368.76
29085,41612,198,2025-02-20,Delivered,35529.92,0.0,35529.92
29086,17656,51,2024-06-02,Delivered,9430.4,0.0,9430.4
29087,23382,194,2025-12-24,Delivered,30042.41,0.0,30042.41
29088,24008,197,2025-01-01,Returned,49289.59,5234.87,44054.72
29089,27283,100,2026-01-05,Delivered,15120.45,0.0,15120.45
29090,27392,70,2025-01-06,Delivered,1614.47,161.45,1453.02
29091,7360,118,2024-04-23,Delivered,26224.98,0.0,26224.98
29092,6026,129,2025-12-02,Failed,10672.33,0.0,10672.33
29093,42894,117,2024-04-27,Delivered,4173.69,0.0,4173.69
29094,13040,122,2025-06-28,Cancelled,75494.6,0.0,75494.6
29095,2784,48,2024-06-18,Shipped,64182.44,0.0,64182.44
29096,19948,88,2024-10-12,Delivered,109202.94,0.0,109202.94
29097,25819,144,2025-09-26,Delivered,74366.79,0.0,74366.79
29098,23325,11,2024-12-14,Failed,74879.52,9905.68,64973.84
29099,16078,106,2024-07-08,Delivered,51580.0,5377.97,46202.03
29100,17756,163,2024-01-26,Delivered,53975.41,0.0,53975.41
29101,22427,124,2025-09-20,Failed,1346.7,0.0,1346.7
29102,14474,77,2025-06-16,Shipped,49573.3,0.0,49573.3
29103,20485,140,2025-08-15,Delivered,12649.97,0.0,12649.97
29104,17048,62,2026-02-07,Delivered,43999.62,0.0,43999.62
29105,35039,66,2025-04-22,Delivered,28537.65,0.0,28537.65
29106,23531,12,2025-09-06,Delivered,25794.39,811.3,24983.09
29107,49066,106,2024-05-06,Shipped,82989.25,0.0,82989.25
29108,22996,56,2024-10-28,Delivered,17145.04,0.0,17145.04
29109,46112,87,2025-12-09,Out for Delivery,96425.97,0.0,96425.97
29110,31261,83,2025-02-18,Out for Delivery,17989.82,332.52,17657.3
29111,19581,85,2025-05-25,Delivered,17590.3,0.0,17590.3
29112,44089,11,2025-12-03,Delivered,94609.83,0.0,94609.83
29113,10501,56,2024-12-17,Returned,94260.43,1241.87,93018.56
29114,43097,195,2025-03-14,Processing,3184.83,0.0,3184.83
29115,41292,142,2024-01-28,Delivered,280896.39,10281.34,270615.05
29116,31479,176,2024-05-03,Out for Delivery,32680.84,2672.2,30008.64
29117,39096,121,2024-06-18,Processing,104589.52,932.52,103657.0
29118,17550,115,2025-12-09,Delivered,142852.92,7945.74,134907.18
29119,40219,23,2024-12-07,Returned,17175.27,1608.1,15567.17
29120,5338,131,2024-05-01,Shipped,36512.52,0.0,36512.52
29121,38723,87,2024-08-14,Delivered,16409.59,0.0,16409.59
29122,29867,177,2025-01-28,Delivered,6732.34,0.0,6732.34
29123,49143,119,2024-12-27,Delivered,30321.25,2089.36,28231.89
29124,19829,48,2024-02-05,Delivered,16823.83,0.0,16823.83
29125,18047,116,2025-11-20,Delivered,8014.46,0.0,8014.46
29126,27117,110,2024-02-29,Shipped,24794.32,0.0,24794.32
29127,22450,3,2024-06-11,Failed,4325.31,0.0,4325.31
29128,4938,54,2024-11-04,Delivered,67300.07,117.16,67182.91
29129,26389,154,2025-03-27,Out for Delivery,17016.99,0.0,17016.99
29130,23578,104,2024-04-13,Delivered,74328.93,1877.39,72451.54
29131,29387,22,2025-10-14,Delivered,193416.19,0.0,193416.19
29132,30042,104,2025-02-04,Delivered,20174.34,0.0,20174.34
29133,43093,118,2025-01-05,Delivered,26064.61,0.0,26064.61
29134,41231,161,2025-09-29,Shipped,112670.01,5303.38,107366.63
29135,13255,152,2026-01-11,Delivered,1495.37,224.31,1271.06
29136,38102,149,2025-03-03,Shipped,70758.25,3380.03,67378.22
29137,26558,138,2024-12-03,Failed,286902.22,0.0,286902.22
29138,18811,43,2024-09-06,Returned,93776.78,1729.32,92047.46
29139,5125,125,2025-04-18,Delivered,26916.46,1322.45,25594.01
29140,21614,176,2024-01-19,Shipped,5787.56,339.93,5447.63
29141,19002,177,2026-01-23,Returned,260126.21,61683.43,198442.78
29142,36684,30,2025-10-06,Cancelled,48501.85,1826.74,46675.11
29143,7080,84,2025-05-21,Processing,64920.58,2000.29,62920.29
29144,13616,87,2024-02-20,Delivered,24791.31,0.0,24791.31
29145,14598,17,2024-04-02,Delivered,54989.77,7598.54,47391.23
29146,47952,82,2025-03-17,Delivered,26832.45,1937.27,24895.18
29147,32206,138,2025-06-20,Delivered,331964.35,0.0,331964.35
29148,33988,47,2024-01-26,Delivered,237659.3,58982.69,178676.61
29149,36458,148,2025-12-23,Delivered,7900.72,147.11,7753.61
29150,5747,94,2025-07-23,Processing,66326.71,0.0,66326.71
29151,18905,169,2025-01-29,Delivered,9206.9,2301.72,6905.18
29152,24050,86,2026-01-27,Delivered,158249.14,0.0,158249.14
29153,26507,26,2024-01-25,Processing,14846.67,0.0,14846.67
29154,44565,43,2024-07-17,Failed,43530.45,937.54,42592.91
29155,17345,87,2025-10-25,Processing,951.45,0.0,951.45
29156,49473,113,2024-03-12,Out for Delivery,295126.11,1352.97,293773.14
29157,40331,33,2025-01-24,Delivered,91613.72,9922.59,81691.13
29158,3385,54,2024-01-08,Shipped,23483.48,0.0,23483.48
29159,47591,153,2024-04-19,Cancelled,79579.4,0.0,79579.4
29160,10238,153,2024-02-09,Delivered,16775.86,3531.76,13244.1
29161,36188,104,2024-06-09,Delivered,124025.06,0.0,124025.06
29162,45910,17,2024-01-26,Returned,3709.58,0.0,3709.58
29163,4612,95,2025-05-27,Cancelled,82616.57,0.0,82616.57
29164,8168,82,2024-03-07,Delivered,59890.78,11978.16,47912.62
29165,36028,116,2025-12-02,Delivered,19146.74,3789.77,15356.97
29166,15560,177,2024-09-05,Delivered,28057.68,0.0,28057.68
29167,42683,47,2024-05-31,Delivered,51410.77,2490.49,48920.28
29168,876,23,2025-12-23,Delivered,30255.75,15.57,30240.18
29169,21859,66,2025-04-27,Out for Delivery,50671.92,0.0,50671.92
29170,32241,30,2024-01-04,Delivered,1623.36,0.0,1623.36
29171,44588,42,2024-04-12,Delivered,296234.72,0.0,296234.72
29172,7638,187,2025-01-26,Delivered,3814.1,0.0,3814.1
29173,17550,97,2025-02-26,Delivered,20106.63,25.79,20080.84
29174,42325,148,2025-03-25,Delivered,288356.48,0.0,288356.48
29175,6383,158,2026-01-15,Delivered,32622.09,0.0,32622.09
29176,42523,23,2025-07-15,Delivered,2347.18,0.0,2347.18
29177,1241,142,2025-07-27,Out for Delivery,98854.26,0.0,98854.26
29178,42730,11,2025-07-10,Processing,170288.65,10135.67,160152.98
29179,49230,175,2025-02-09,Shipped,312408.63,1976.98,310431.65
29180,15956,182,2024-01-21,Out for Delivery,5756.16,0.0,5756.16
29181,44643,77,2024-03-29,Delivered,61855.99,46.29,61809.7
29182,11120,139,2025-07-25,Delivered,87631.7,11125.55,76506.15
29183,7559,38,2025-06-03,Delivered,9431.11,0.0,9431.11
29184,9861,46,2024-11-20,Cancelled,31622.18,0.0,31622.18
29185,25250,11,2024-03-01,Delivered,36441.03,0.0,36441.03
29186,40324,114,2025-03-09,Cancelled,47098.89,0.0,47098.89
29187,24570,57,2025-03-22,Delivered,11324.71,302.7,11022.01
29188,42021,173,2024-09-27,Processing,162966.74,0.0,162966.74
29189,23640,94,2025-06-09,Delivered,95485.92,0.0,95485.92
29190,37383,82,2025-07-04,Delivered,147905.96,11011.82,136894.14
29191,3916,135,2024-12-22,Delivered,3214.58,0.0,3214.58
29192,1451,109,2024-05-26,Delivered,20958.14,0.0,20958.14
29193,44896,136,2024-11-01,Delivered,5441.8,0.0,5441.8
29194,12933,158,2026-01-29,Out for Delivery,23611.62,4722.32,18889.3
29195,32470,185,2024-12-22,Shipped,31187.45,679.85,30507.6
29196,10022,38,2024-04-29,Delivered,47649.95,0.0,47649.95
29197,22806,7,2024-06-08,Failed,7525.1,0.0,7525.1
29198,20678,163,2026-02-15,Delivered,121671.02,0.0,121671.02
29199,2856,198,2025-02-20,Delivered,1634.02,0.0,1634.02
29200,28496,164,2025-09-09,Delivered,34747.36,0.0,34747.36
29201,31524,109,2026-01-07,Delivered,337487.17,0.0,337487.17
29202,27022,60,2025-10-18,Delivered,682654.32,0.0,682654.32
29203,22609,28,2024-07-08,Delivered,21425.79,0.0,21425.79
29204,48928,13,2024-04-15,Delivered,11380.39,0.0,11380.39
29205,489,135,2025-09-12,Delivered,32717.03,6213.0,26504.03
29206,11367,188,2026-01-28,Delivered,22088.02,0.0,22088.02
29207,37207,76,2025-11-24,Delivered,37712.01,2727.49,34984.52
29208,35593,109,2024-10-15,Delivered,102230.81,23559.76,78671.05
29209,33105,108,2026-01-28,Delivered,10636.21,2127.24,8508.97
