payment_id,order_id,payment_date,payment_mode,amount
42224,44453,2025-09-07,Credit Card,35455.09
42225,44454,2025-09-29,Debit Card,37772.89
42226,44455,2025-05-06,Net Banking,105681.03
42227,44456,2024-12-14,Net Banking,51434.0
42228,44457,2025-12-16,Cash,425293.17
42229,44458,2024-08-08,Credit Card,19260.06
42230,44459,2025-12-22,UPI,93817.96
42231,44460,2026-01-29,UPI,14595.84
42232,44461,2024-05-09,EMI,59077.27
42233,44462,2025-11-12,Credit Card,67150.2
42234,44463,2025-10-08,Buy Now Pay Later,34147.81
42235,44464,2024-12-29,Wallet,14633.8
42236,44465,2025-09-16,Cash,363.0
42237,44466,2025-11-03,Credit Card,119383.16
42238,44467,2024-07-10,Credit Card,92732.65
42239,44468,2024-10-22,UPI,302787.19
42240,44469,2024-09-07,EMI,229054.1
42241,44471,2024-05-14,Gift Card,45244.27
42242,44472,2025-01-15,Gift Card,50169.06
42243,44473,2024-07-05,Wallet,40778.08
42244,44474,2026-01-07,Buy Now Pay Later,153069.29
42245,44475,2025-12-06,Net Banking,30332.61
42246,44476,2025-05-21,Wallet,4359.0
42247,44477,2025-04-05,Net Banking,29236.9
42248,44478,2024-01-25,EMI,436390.3
42249,44479,2025-03-07,Debit Card,86744.23
42250,44480,2026-01-14,Credit Card,1548.24
42251,44481,2024-01-18,UPI,243746.92
42252,44482,2024-05-29,Wallet,10878.99
42253,44483,2026-01-03,Buy Now Pay Later,7321.68
42254,44484,2026-01-07,EMI,166849.98
42255,44485,2024-07-20,Debit Card,20296.88
42256,44486,2025-03-05,Credit Card,346103.56
42257,44487,2024-09-10,EMI,27849.51
42258,44488,2025-06-17,Debit Card,33681.66
42259,44489,2025-04-15,Debit Card,4821.87
42260,44490,2024-05-01,Debit Card,52846.84
42261,44491,2024-06-07,UPI,83888.79
42262,44492,2025-08-24,Wallet,115362.1
42263,44493,2024-09-27,Wallet,17807.14
42264,44494,2026-02-05,Gift Card,18725.76
42265,44495,2025-02-12,Debit Card,21449.9
42266,44496,2025-09-27,Credit Card,271154.7
42267,44497,2025-01-31,Gift Card,9931.71
42268,44498,2025-06-30,EMI,57470.83
42269,44499,2025-10-07,EMI,2814.13
42270,44500,2024-08-26,UPI,4494.03
42271,44501,2024-06-01,Net Banking,35699.35
42272,44502,2025-10-24,UPI,1795.8
42273,44503,2024-04-08,Net Banking,33023.73
42274,44504,2024-03-19,EMI,89971.66
42275,44505,2025-07-30,EMI,19635.38
42276,44506,2025-07-24,UPI,28009.09
42277,44507,2026-01-13,EMI,41388.34
42278,44508,2024-05-10,UPI,21195.58
42279,44509,2026-01-20,EMI,106462.82
42280,44510,2024-10-20,Debit Card,229198.66
42281,44511,2024-03-01,Cash,372478.37
42282,44512,2025-02-12,Buy Now Pay Later,22167.52
42283,44513,2024-10-21,Gift Card,99017.75
42284,44514,2024-05-18,Cash,26753.1
42285,44515,2024-04-01,Debit Card,250216.45
42286,44516,2024-07-23,Buy Now Pay Later,53803.71
42287,44517,2024-04-18,Cash,30906.85
42288,44518,2025-06-21,Wallet,157450.8
42289,44519,2025-08-29,Buy Now Pay Later,46.68
42290,44520,2025-09-27,Cash,565508.04
42291,44521,2024-09-09,Gift Card,72376.85
42292,44523,2025-03-10,Debit Card,8577.6
42293,44524,2024-04-07,UPI,44414.59
42294,44525,2024-11-28,UPI,3888.05
42295,44526,2024-08-09,UPI,84820.48
42296,44527,2024-05-23,Cash,51447.14
42297,44528,2025-07-25,Gift Card,5199.6
42298,44529,2025-12-13,Gift Card,30477.82
42299,44530,2024-11-06,Wallet,190318.62
42300,44531,2024-05-13,Cash,119477.46
42301,44532,2024-11-07,Buy Now Pay Later,2532.83
42302,44533,2025-05-24,EMI,161977.87
42303,44534,2024-11-28,EMI,165131.77
42304,44535,2025-08-07,Wallet,185162.03
42305,44536,2025-09-02,Buy Now Pay Later,93623.34
42306,44537,2024-02-03,UPI,15587.78
42307,44538,2025-05-23,Debit Card,98912.2
42308,44539,2025-04-09,Gift Card,25591.97
42309,44540,2025-08-06,EMI,9672.96
42310,44541,2025-10-23,Net Banking,82342.24
42311,44542,2025-09-04,Credit Card,29707.33
42312,44543,2024-10-23,UPI,135793.12
42313,44544,2024-07-11,Buy Now Pay Later,29907.07
42314,44545,2025-03-10,EMI,221123.88
42315,44546,2024-09-18,Buy Now Pay Later,3497.43
42316,44548,2025-08-25,Credit Card,565.04
42317,44549,2025-03-23,Gift Card,22124.73
42318,44550,2024-09-08,Buy Now Pay Later,19891.41
42319,44551,2025-10-12,Gift Card,259145.72
42320,44552,2024-06-17,Net Banking,22118.76
42321,44553,2024-04-12,Buy Now Pay Later,199839.32
42322,44554,2024-02-16,UPI,16274.78
42323,44555,2025-01-24,Net Banking,178250.1
42324,44556,2024-12-30,EMI,23717.41
42325,44558,2025-08-19,UPI,16730.07
42326,44559,2025-01-26,Buy Now Pay Later,23473.66
42327,44560,2024-07-02,UPI,46347.52
42328,44561,2024-07-31,Cash,198147.1
42329,44562,2024-11-27,Cash,195987.71
42330,44563,2024-04-11,Wallet,170977.23
42331,44564,2025-09-24,Net Banking,85955.54
42332,44565,2025-02-09,Buy Now Pay Later,149409.7
42333,44566,2024-12-24,UPI,14637.95
42334,44567,2025-11-22,UPI,19085.38
42335,44568,2026-02-16,Debit Card,73219.08
42336,44569,2024-09-16,Credit Card,27781.2
42337,44570,2024-10-06,UPI,61043.57
42338,44571,2025-10-03,UPI,112194.83
42339,44572,2024-05-01,Credit Card,1578.78
42340,44573,2024-03-10,Gift Card,21211.7
42341,44574,2025-11-19,UPI,55703.23
42342,44575,2025-04-06,Net Banking,158906.71
42343,44576,2024-02-20,Cash,9432.86
42344,44577,2024-04-28,Cash,1039.86
42345,44578,2025-07-17,UPI,1426.34
42346,44579,2025-06-13,Buy Now Pay Later,18756.44
42347,44580,2025-05-20,Credit Card,29665.68
42348,44581,2024-06-24,Buy Now Pay Later,48262.12
42349,44582,2025-09-02,UPI,44781.82
42350,44583,2024-07-30,Debit Card,29626.25
42351,44584,2025-11-23,Credit Card,40327.74
42352,44585,2025-04-17,EMI,114223.98
42353,44586,2025-06-10,Debit Card,39678.7
42354,44587,2024-08-03,UPI,8806.23
42355,44588,2025-05-18,Cash,28084.14
42356,44589,2024-07-16,EMI,25932.62
42357,44590,2024-07-31,Gift Card,28706.69
42358,44591,2024-09-30,Credit Card,106466.33
42359,44592,2024-03-07,Net Banking,110639.82
42360,44593,2025-12-26,UPI,1186.86
42361,44594,2024-04-28,Wallet,562967.0
42362,44595,2024-07-13,Cash,326295.05
42363,44596,2024-07-07,Cash,31495.2
42364,44597,2024-05-27,EMI,12505.78
42365,44598,2024-03-04,Buy Now Pay Later,240293.69
42366,44599,2024-09-02,Debit Card,38602.33
42367,44601,2025-09-13,Cash,7914.79
42368,44602,2024-08-16,UPI,45254.62
42369,44603,2024-10-15,EMI,35597.68
42370,44604,2024-02-29,Wallet,18845.48
42371,44605,2024-06-03,Debit Card,36782.53
42372,44606,2024-05-30,UPI,9649.67
42373,44607,2024-12-20,Net Banking,40219.66
42374,44608,2025-07-17,Debit Card,16250.77
42375,44609,2024-06-13,Cash,114381.29
42376,44610,2025-06-28,Cash,44026.25
42377,44611,2024-06-24,Gift Card,383334.81
42378,44612,2024-01-21,Debit Card,8530.3
42379,44613,2025-02-23,Credit Card,282100.18
42380,44614,2025-11-14,Cash,376257.88
42381,44615,2025-03-03,Debit Card,159010.47
42382,44616,2024-11-04,Buy Now Pay Later,92738.13
42383,44618,2025-10-30,Gift Card,127226.03
42384,44619,2025-08-04,Credit Card,174385.04
42385,44620,2025-08-10,Gift Card,25313.94
42386,44621,2025-05-15,EMI,393516.54
42387,44622,2024-09-07,Gift Card,1556.94
42388,44623,2026-01-01,Gift Card,47058.57
42389,44624,2024-05-18,Debit Card,6825.71
42390,44625,2024-05-11,Gift Card,29901.94
42391,44626,2024-02-20,Cash,16738.62
42392,44627,2024-09-17,Wallet,22956.84
42393,44628,2026-01-22,Net Banking,40051.91
42394,44629,2024-11-06,EMI,12745.8
42395,44630,2024-04-13,Cash,191501.37
42396,44631,2024-04-24,Buy Now Pay Later,125665.74
42397,44632,2025-09-02,Wallet,68648.57
42398,44634,2024-02-02,Credit Card,24568.27
42399,44635,2024-08-13,Net Banking,177079.72
42400,44636,2024-01-31,Cash,2823.44
42401,44637,2025-03-12,Debit Card,12123.3
42402,44638,2026-02-02,EMI,40358.52
42403,44639,2024-04-22,Net Banking,1323.47
42404,44640,2025-05-23,UPI,49690.99
42405,44641,2025-04-23,Debit Card,1026.72
42406,44642,2024-06-10,EMI,7980.76
42407,44643,2025-10-09,Gift Card,393214.13
42408,44644,2025-11-29,Credit Card,78051.62
42409,44645,2024-04-16,EMI,36545.26
42410,44646,2025-05-08,UPI,167991.62
42411,44647,2025-01-20,Buy Now Pay Later,206742.26
42412,44648,2025-01-21,UPI,13170.23
42413,44649,2025-09-12,Wallet,200978.71
42414,44650,2025-08-30,Credit Card,119113.41
42415,44651,2024-12-31,Gift Card,26472.57
42416,44652,2024-10-16,EMI,135921.02
42417,44653,2025-07-15,Cash,91361.78
42418,44654,2024-09-12,Net Banking,22124.86
42419,44655,2026-02-21,Debit Card,10885.32
42420,44656,2024-12-10,Buy Now Pay Later,12932.11
42421,44657,2025-04-22,Cash,8008.14
42422,44658,2024-07-22,Gift Card,36902.43
42423,44659,2024-05-06,Net Banking,11305.44
42424,44660,2024-12-31,EMI,118993.12
42425,44661,2024-11-13,EMI,58613.09
42426,44662,2024-08-06,Credit Card,8826.01
42427,44663,2026-01-09,Gift Card,157488.61
42428,44664,2024-10-24,UPI,417614.31
42429,44665,2025-02-14,UPI,25252.91
42430,44666,2026-02-26,Cash,417581.73
42431,44668,2024-06-23,Debit Card,16474.41
42432,44669,2025-11-03,Gift Card,37194.36
42433,44670,2024-12-25,Buy Now Pay Later,17837.52
42434,44671,2024-10-29,Gift Card,158433.78
42435,44672,2025-08-16,Cash,171361.17
42436,44673,2024-07-21,Buy Now Pay Later,30113.02
42437,44674,2026-01-19,Gift Card,41693.44
42438,44676,2025-10-31,EMI,55277.28
42439,44677,2025-09-15,EMI,384081.81
42440,44678,2024-02-11,Gift Card,87461.07
42441,44679,2025-07-06,Net Banking,287977.17
42442,44680,2025-04-13,EMI,134073.46
42443,44681,2024-03-07,Cash,10492.84
42444,44682,2025-11-24,Buy Now Pay Later,53045.57
42445,44683,2024-05-30,UPI,7838.65
42446,44684,2024-10-17,Debit Card,8277.14
42447,44685,2024-12-24,UPI,154029.39
42448,44686,2024-11-04,EMI,40093.0
42449,44687,2024-10-10,UPI,15901.84
42450,44688,2025-06-08,Net Banking,163623.32
42451,44689,2025-03-08,Cash,23368.24
42452,44690,2024-08-08,Wallet,590.14
42453,44691,2025-06-19,Net Banking,2334.39
42454,44692,2025-05-31,Debit Card,27212.35
42455,44693,2024-06-23,Gift Card,11070.81
42456,44694,2025-01-13,Gift Card,20135.02
42457,44695,2024-12-30,Credit Card,28683.73
42458,44696,2025-10-14,Debit Card,6505.68
42459,44697,2024-12-02,Wallet,1892.24
42460,44698,2024-12-16,EMI,124607.89
42461,44700,2025-07-01,Buy Now Pay Later,87772.8
42462,44702,2024-04-28,Cash,17414.82
42463,44704,2024-10-01,Wallet,316219.74
42464,44705,2024-03-13,Debit Card,67054.82
42465,44706,2025-12-05,UPI,16667.7
42466,44707,2024-10-18,EMI,164406.52
42467,44708,2024-06-16,Net Banking,93548.37
42468,44709,2024-04-21,Buy Now Pay Later,63174.16
42469,44710,2024-03-02,Cash,358502.16
42470,44711,2025-02-23,Cash,223150.29
42471,44713,2025-10-06,EMI,155830.63
42472,44714,2024-09-19,UPI,42682.25
42473,44715,2024-10-28,EMI,40439.36
42474,44716,2026-01-31,Cash,142068.09
42475,44717,2026-01-22,Credit Card,35245.44
42476,44718,2025-07-18,Cash,161029.22
42477,44719,2025-01-10,Buy Now Pay Later,751.58
42478,44720,2024-07-25,EMI,144791.16
42479,44721,2025-08-23,Gift Card,86828.75
42480,44722,2024-02-09,Cash,10975.07
42481,44723,2025-10-08,Wallet,21185.45
42482,44724,2024-07-25,Credit Card,9379.85
42483,44725,2024-02-02,Cash,27760.27
42484,44726,2025-05-01,Wallet,29856.0
42485,44727,2024-02-10,Credit Card,461094.36
42486,44728,2024-12-13,Cash,238595.73
42487,44729,2024-12-27,EMI,20409.71
42488,44730,2025-01-15,UPI,290620.8
42489,44731,2024-09-16,EMI,57171.86
42490,44732,2024-04-05,EMI,127817.34
42491,44733,2025-04-27,Credit Card,12103.14
42492,44734,2024-11-15,Cash,53314.45
42493,44735,2024-01-23,UPI,8340.84
42494,44736,2025-04-09,UPI,14929.72
42495,44737,2024-12-05,Credit Card,76844.25
42496,44738,2024-02-01,Debit Card,13338.31
42497,44739,2025-09-03,Credit Card,190418.97
42498,44740,2024-11-02,Net Banking,29323.21
42499,44741,2024-12-21,Wallet,11970.78
42500,44742,2026-01-04,Wallet,162543.86
42501,44743,2025-04-07,UPI,108563.16
42502,44744,2025-10-27,Credit Card,3511.35
42503,44745,2025-06-02,Gift Card,12289.86
42504,44747,2024-04-11,Gift Card,35316.66
42505,44748,2024-02-19,Buy Now Pay Later,873.68
42506,44750,2025-02-20,Net Banking,4695.66
42507,44751,2025-08-28,Buy Now Pay Later,114285.86
42508,44752,2024-09-30,UPI,427209.74
42509,44754,2025-05-31,EMI,156731.65
42510,44755,2025-03-28,EMI,124293.94
42511,44756,2024-03-26,Cash,265353.77
42512,44757,2024-01-31,UPI,2825.82
42513,44758,2025-03-31,Buy Now Pay Later,1229.37
42514,44759,2024-04-21,EMI,20673.95
42515,44760,2024-01-31,Net Banking,137165.85
42516,44761,2024-12-28,Credit Card,90005.38
42517,44762,2025-07-16,EMI,12376.54
42518,44763,2024-04-06,EMI,91426.27
42519,44764,2025-08-19,Gift Card,5130.06
42520,44765,2025-01-16,Net Banking,22070.88
42521,44766,2024-09-20,Buy Now Pay Later,2236.46
42522,44767,2024-12-23,UPI,262480.34
42523,44768,2024-03-01,Debit Card,51671.42
42524,44769,2024-05-10,UPI,4515.17
42525,44770,2025-08-26,Debit Card,42395.33
42526,44771,2024-10-29,Buy Now Pay Later,45574.43
42527,44772,2024-07-07,Cash,7677.33
42528,44773,2025-06-30,Debit Card,75736.08
42529,44774,2026-01-10,Gift Card,219357.62
42530,44775,2025-07-19,UPI,111849.12
42531,44776,2025-05-25,EMI,12271.9
42532,44777,2025-09-20,EMI,7329.57
42533,44778,2025-04-17,UPI,120858.71
42534,44779,2024-11-29,Net Banking,1300.78
42535,44780,2024-04-24,Cash,516060.18
42536,44781,2024-12-27,Gift Card,99573.27
42537,44782,2025-11-01,Cash,85087.58
42538,44783,2026-02-08,Debit Card,15735.38
42539,44784,2024-01-28,Wallet,20192.2
42540,44785,2025-12-04,Cash,19478.06
42541,44786,2025-06-01,Buy Now Pay Later,7914.37
42542,44787,2024-09-23,UPI,38723.2
42543,44788,2025-12-07,Net Banking,398.14
42544,44789,2025-09-09,UPI,331221.13
42545,44790,2024-03-24,Credit Card,11350.48
42546,44791,2024-07-13,Net Banking,22922.74
42547,44792,2025-03-13,Debit Card,123867.12
42548,44793,2025-11-02,EMI,35552.09
42549,44794,2025-12-26,Net Banking,314505.12
42550,44795,2024-10-29,Debit Card,11533.9
42551,44796,2025-12-20,Gift Card,7958.61
42552,44797,2026-02-05,Buy Now Pay Later,2836.69
42553,44798,2024-11-22,UPI,10501.24
42554,44799,2024-12-12,Wallet,163152.61
42555,44800,2024-05-01,Gift Card,584227.25
42556,44801,2025-04-30,Cash,2126.85
42557,44802,2024-08-24,Cash,8503.37
42558,44803,2025-06-08,Net Banking,170444.7
42559,44804,2025-01-27,Wallet,26075.1
42560,44805,2024-06-24,Credit Card,32600.15
42561,44806,2024-05-10,Net Banking,52706.97
42562,44807,2025-02-13,Buy Now Pay Later,293297.09
42563,44808,2024-10-07,Credit Card,37924.17
42564,44809,2025-05-21,EMI,364055.32
42565,44810,2026-02-09,EMI,79230.83
42566,44811,2025-12-29,Buy Now Pay Later,27584.79
42567,44812,2024-09-25,Net Banking,406844.06
42568,44813,2024-01-17,UPI,66812.78
42569,44814,2024-05-15,Cash,7855.47
42570,44815,2024-02-16,UPI,55759.45
42571,44816,2024-11-16,Net Banking,156471.81
42572,44817,2026-02-24,Debit Card,27822.92
42573,44818,2024-05-06,Cash,828427.64
42574,44819,2024-04-03,Buy Now Pay Later,4606.66
42575,44820,2025-04-15,Buy Now Pay Later,321.36
42576,44821,2024-12-05,Debit Card,73123.08
42577,44822,2025-06-20,Debit Card,34148.38
42578,44823,2026-01-05,Wallet,11208.8
42579,44824,2025-06-19,EMI,32829.21
42580,44825,2025-02-12,Wallet,53385.12
42581,44826,2024-10-29,Wallet,73633.62
42582,44827,2025-09-09,Cash,104496.64
42583,44828,2025-11-13,Debit Card,15254.79
42584,44829,2024-08-18,Net Banking,947.1
42585,44830,2024-02-13,Buy Now Pay Later,37687.74
42586,44831,2025-09-09,Wallet,295080.91
42587,44832,2025-05-08,UPI,44036.4
42588,44833,2025-07-06,Net Banking,12384.54
42589,44835,2024-03-25,EMI,32631.3
42590,44836,2025-08-30,Debit Card,6815.78
42591,44837,2025-03-09,Net Banking,15852.07
42592,44838,2026-02-18,UPI,3782.09
42593,44840,2024-12-26,Gift Card,35227.53
42594,44841,2025-04-25,Wallet,181257.0
42595,44842,2024-01-14,Gift Card,49805.29
42596,44843,2024-08-14,EMI,379174.99
42597,44844,2024-10-23,Wallet,52551.48
42598,44845,2024-12-04,Wallet,4259.82
42599,44846,2024-01-05,Credit Card,4285.35
42600,44847,2026-01-28,Credit Card,172899.25
42601,44848,2024-06-04,Net Banking,115911.04
42602,44849,2024-02-27,Wallet,19277.19
42603,44850,2024-09-09,Debit Card,130871.04
42604,44851,2024-06-26,EMI,35814.21
42605,44852,2025-07-09,Buy Now Pay Later,107429.31
42606,44853,2025-05-20,Buy Now Pay Later,5548.45
42607,44854,2025-06-19,EMI,113139.16
42608,44855,2024-09-10,Buy Now Pay Later,336917.92
42609,44856,2024-10-11,Net Banking,66027.02
42610,44858,2024-07-21,Debit Card,1082.43
42611,44859,2025-05-16,Credit Card,22928.0
42612,44860,2024-06-24,UPI,37530.37
42613,44861,2024-08-12,Cash,32842.53
42614,44862,2025-09-29,Debit Card,3200.3
42615,44863,2025-09-19,Net Banking,12887.6
42616,44864,2026-02-24,Net Banking,16053.55
42617,44865,2025-11-07,Wallet,65383.29
42618,44866,2025-12-22,Net Banking,33514.88
42619,44867,2025-07-01,Wallet,36259.66
42620,44868,2024-08-07,Credit Card,27681.27
42621,44869,2024-12-06,EMI,49147.05
42622,44870,2024-06-02,Cash,188882.36
42623,44871,2024-02-18,Net Banking,9361.5
42624,44872,2025-07-02,Gift Card,4721.48
42625,44873,2025-11-01,Cash,57620.21
42626,44874,2024-05-13,Gift Card,11946.66
42627,44875,2025-08-30,Net Banking,147032.08
42628,44876,2025-10-29,Debit Card,120888.99
42629,44877,2024-06-19,EMI,93735.33
42630,44878,2025-09-22,Net Banking,44760.75
42631,44880,2026-01-09,UPI,16028.76
42632,44882,2025-02-16,Wallet,2244.48
42633,44883,2025-01-17,EMI,70750.63
42634,44884,2024-07-18,Cash,32673.33
42635,44885,2025-04-12,Cash,24219.56
42636,44886,2025-06-23,EMI,12592.39
42637,44887,2025-08-02,EMI,277217.44
42638,44888,2024-07-04,Credit Card,31387.95
42639,44889,2025-10-22,Buy Now Pay Later,16161.4
42640,44891,2025-04-24,Cash,9979.42
42641,44892,2024-06-15,UPI,123020.17
42642,44894,2025-10-01,UPI,5029.62
42643,44895,2025-08-31,Cash,73402.63
42644,44896,2025-09-18,Cash,21835.5
42645,44897,2025-02-05,UPI,20900.31
42646,44898,2025-03-09,Buy Now Pay Later,139494.27
42647,44899,2025-03-02,Wallet,30890.37
42648,44900,2025-02-05,UPI,79156.69
42649,44901,2024-05-20,Buy Now Pay Later,20502.54
42650,44902,2024-01-28,UPI,11291.91
42651,44903,2026-01-20,Buy Now Pay Later,23756.03
42652,44904,2025-10-26,EMI,100720.26
42653,44905,2024-06-15,Net Banking,46888.31
42654,44906,2024-02-20,Cash,29960.4
42655,44907,2025-05-19,Wallet,36059.63
42656,44908,2024-12-31,UPI,4167.47
42657,44909,2024-05-27,EMI,247770.48
42658,44910,2025-04-30,Gift Card,10384.64
42659,44911,2025-04-02,EMI,22028.67
42660,44912,2024-12-25,Cash,7057.16
42661,44913,2025-08-28,Gift Card,236509.05
42662,44914,2025-02-16,Wallet,26590.82
42663,44916,2024-05-20,Debit Card,84583.25
42664,44917,2024-07-16,Cash,91256.13
42665,44918,2024-06-02,Buy Now Pay Later,16681.81
42666,44919,2025-10-03,Credit Card,6763.78
42667,44920,2024-11-18,Credit Card,4308.49
42668,44921,2024-02-08,EMI,36491.22
42669,44922,2024-12-17,UPI,134010.8
42670,44923,2025-01-13,Gift Card,317108.67
42671,44924,2024-10-11,EMI,262867.75
42672,44925,2024-03-31,EMI,7108.39
42673,44926,2025-09-02,Gift Card,9139.78
42674,44927,2025-12-22,Wallet,164960.56
42675,44928,2024-09-28,Cash,875.98
42676,44929,2025-04-20,UPI,352517.31
42677,44930,2025-01-04,Cash,70361.06
42678,44931,2024-11-30,Net Banking,36859.65
42679,44932,2025-12-19,Debit Card,11981.22
42680,44933,2024-08-15,EMI,9127.44
42681,44934,2025-07-27,Credit Card,19616.9
42682,44935,2025-12-13,Gift Card,83287.71
42683,44936,2024-03-11,Buy Now Pay Later,67754.46
42684,44937,2024-07-27,EMI,40537.62
42685,44938,2025-10-29,Gift Card,30719.14
42686,44939,2024-06-18,EMI,21016.6
42687,44940,2024-02-10,EMI,29958.24
42688,44941,2025-11-28,Net Banking,20561.86
42689,44942,2025-04-21,Cash,69480.03
42690,44944,2024-05-18,Gift Card,22883.14
42691,44946,2025-03-21,Buy Now Pay Later,410290.37
42692,44947,2024-10-10,Wallet,67166.13
42693,44948,2024-05-09,Gift Card,117234.65
42694,44949,2025-10-24,Net Banking,85623.31
42695,44950,2025-07-06,Cash,19785.86
42696,44951,2025-11-21,Credit Card,14541.86
42697,44952,2025-08-01,Credit Card,68831.05
42698,44953,2025-10-27,EMI,264517.52
42699,44954,2025-03-09,Debit Card,64363.23
42700,44955,2024-10-21,EMI,47703.2
42701,44956,2024-09-20,Debit Card,28600.71
42702,44957,2025-01-24,Gift Card,9376.35
42703,44958,2025-08-31,Cash,76760.85
42704,44959,2024-09-05,Buy Now Pay Later,153834.82
42705,44960,2024-06-22,Cash,125663.04
42706,44962,2025-07-23,Wallet,362223.65
42707,44963,2025-04-07,Cash,28194.36
42708,44964,2024-06-10,Gift Card,20521.61
42709,44965,2024-04-06,Wallet,136490.81
42710,44966,2024-01-21,UPI,2530.1
42711,44967,2024-12-17,Cash,11936.49
42712,44968,2024-01-31,Buy Now Pay Later,77615.76
42713,44969,2025-07-20,Buy Now Pay Later,39282.56
42714,44970,2025-03-19,Wallet,8188.48
42715,44971,2024-10-01,EMI,10856.07
42716,44972,2025-03-18,Credit Card,32129.88
42717,44973,2025-04-21,UPI,34666.58
42718,44974,2025-11-09,Net Banking,34208.75
42719,44975,2025-11-26,Buy Now Pay Later,79648.58
42720,44976,2025-07-28,EMI,116806.2
42721,44978,2024-09-18,Buy Now Pay Later,114560.96
42722,44979,2025-08-08,Debit Card,107221.3
42723,44980,2025-05-13,UPI,8100.59
42724,44981,2025-01-11,Gift Card,54800.7
42725,44982,2024-08-02,Net Banking,550.9
42726,44983,2026-01-05,Buy Now Pay Later,176511.02
42727,44984,2024-10-12,Cash,1489.79
42728,44985,2024-04-04,Cash,18284.66
42729,44986,2025-07-20,Buy Now Pay Later,28271.78
42730,44987,2024-02-09,Credit Card,99164.4
42731,44988,2025-05-02,UPI,45101.88
42732,44989,2025-01-23,Buy Now Pay Later,54157.77
42733,44990,2026-01-11,EMI,1285.83
42734,44991,2024-04-27,UPI,149995.26
42735,44992,2025-09-23,Cash,2602.16
